nct_id,start_year,elig_word_count,summary_word_count,desc_word_count,n_inclusion,n_exclusion,fk_grade_elig,fk_grade_summary,n_numeric_constraints,n_biomarker_terms,label
NCT00867087,2009.0,105.0,31.0,0.0,4.0,4.0,48.94686274509803,20.648571428571433,3.0,1.0,1
NCT01874288,2013.0,688.0,35.0,170.0,26.0,20.0,13.243759353983144,27.17736842105263,24.0,6.0,0
NCT02554812,2015.0,690.0,66.0,286.0,9.0,21.0,16.502788832170015,25.08764705882353,20.0,26.0,0
NCT04873375,2022.0,666.0,89.0,320.0,20.0,18.0,11.31381278538813,19.33918539325843,22.0,4.0,1
NCT00858117,2005.0,409.0,83.0,136.0,35.0,0.0,22.565296089385473,11.863529411764706,24.0,2.0,1
NCT03041636,2017.0,609.0,40.0,158.0,13.0,14.0,9.831031651920096,13.70256097560976,12.0,3.0,1
NCT02968563,2016.0,598.0,101.0,0.0,13.0,16.0,39.5813874614594,18.853737373737378,18.0,1.0,1
NCT05244434,2022.0,434.0,53.0,183.0,8.0,18.0,23.188620168430145,16.341226415094344,5.0,3.0,0
NCT06681870,2024.0,1255.0,498.0,0.0,28.0,27.0,17.195112002822118,7.760996322764171,30.0,11.0,0
NCT02808143,2017.0,1647.0,141.0,371.0,25.0,38.0,38.656571467428265,16.11085314685315,43.0,11.0,1
NCT00718549,2009.0,147.0,77.0,0.0,5.0,5.0,63.2836231884058,18.4525641025641,4.0,0.0,1
NCT02556463,2015.0,764.0,23.0,47.0,20.0,24.0,10.986406025824966,18.006086956521738,16.0,0.0,0
NCT03344861,2017.0,256.0,40.0,214.0,10.0,14.0,100.34042194092828,10.776315789473689,5.0,1.0,1
NCT03255252,2017.0,136.0,113.0,471.0,8.0,10.0,14.272274590163935,15.440869565217394,3.0,1.0,0
NCT02580058,2015.0,388.0,44.0,0.0,7.0,6.0,18.59532791327914,25.170000000000005,7.0,0.0,1
NCT02997995,2017.0,729.0,64.0,321.0,24.0,22.0,16.236771815804076,17.485476190476195,21.0,7.0,1
NCT04172220,2019.0,133.0,139.0,0.0,5.0,8.0,57.70682926829268,17.839521126760562,0.0,0.0,1
NCT04785820,2021.0,975.0,137.0,0.0,13.0,33.0,35.668737916219115,18.690144927536235,19.0,8.0,1
NCT00545714,2007.0,66.0,31.0,0.0,5.0,5.0,34.08862068965517,20.861290322580647,0.0,0.0,1
NCT01973387,2013.0,395.0,35.0,278.0,8.0,20.0,152.58815217391304,22.671428571428574,11.0,1.0,1
NCT02656303,2016.0,43.0,34.0,0.0,3.0,3.0,25.675,19.3,0.0,0.0,0
NCT01045460,2010.0,287.0,111.0,0.0,9.0,12.0,29.61644117647059,14.860792792792797,4.0,1.0,1
NCT02718417,2016.0,223.0,94.0,0.0,8.0,6.0,50.515239234449766,23.59346534653466,0.0,0.0,0
NCT01318915,2011.0,487.0,36.0,475.0,9.0,14.0,13.652598784194527,18.11666666666667,14.0,5.0,0
NCT02225275,2016.0,537.0,103.0,120.0,14.0,9.0,205.93757338551862,16.563179611650487,8.0,7.0,0
NCT06001580,2021.0,782.0,79.0,0.0,11.0,24.0,13.399515669515669,16.500493827160494,18.0,10.0,1
NCT04260529,2020.0,2714.0,51.0,220.0,53.0,52.0,11.313306318727516,21.309545454545454,59.0,11.0,1
NCT03391232,2018.0,817.0,90.0,143.0,18.0,26.0,13.933298476926577,21.10872340425532,30.0,5.0,1
NCT03889093,2018.0,118.0,32.0,318.0,7.0,6.0,21.83649484536083,13.14375,8.0,0.0,0
NCT03853187,2019.0,1266.0,63.0,149.0,25.0,40.0,20.665020576131692,16.72235294117647,28.0,7.0,1
NCT02071225,2014.0,421.0,59.0,0.0,8.0,17.0,28.629185788304962,14.071896551724137,13.0,0.0,1
NCT02662062,2017.0,1171.0,280.0,0.0,23.0,30.0,11.108277160461324,16.24929633563463,30.0,10.0,1
NCT00568763,2005.0,187.0,106.0,421.0,27.0,0.0,20.112108108108107,16.615150442477873,9.0,3.0,1
NCT02661659,2016.0,295.0,109.0,126.0,10.0,19.0,20.98781818181818,20.802415966386558,11.0,1.0,0
NCT03743246,2018.0,1334.0,90.0,497.0,35.0,30.0,12.740022729855667,10.528653846153848,40.0,16.0,0
NCT00910910,2009.0,308.0,40.0,107.0,9.0,25.0,10.052914970427839,13.70256097560976,5.0,0.0,1
NCT00738374,2008.0,53.0,95.0,0.0,5.0,4.0,17.749565217391304,16.436323529411762,1.0,0.0,1
NCT03801525,2019.0,85.0,30.0,47.0,4.0,5.0,19.962666666666667,22.33375,2.0,0.0,0
NCT03388632,2018.0,1120.0,285.0,456.0,21.0,10.0,16.809873490895352,12.876663346613551,10.0,2.0,1
NCT03307941,2017.0,800.0,34.0,178.0,24.0,22.0,12.757466442953021,22.614871794871792,26.0,6.0,0
NCT03121677,2018.0,573.0,86.0,0.0,17.0,16.0,16.40995327102804,17.577557471264367,17.0,6.0,0
NCT01671904,2014.0,174.0,67.0,0.0,6.0,7.0,24.710251497005988,19.02683544303797,1.0,2.0,1
NCT03726931,2018.0,187.0,492.0,0.0,8.0,5.0,75.11371428571428,13.185889748549322,5.0,2.0,1
NCT02612311,2015.0,95.0,36.0,0.0,3.0,6.0,27.133333333333336,26.26702702702703,2.0,0.0,0
NCT04193904,2019.0,493.0,53.0,0.0,12.0,19.0,33.092280037842954,16.78650943396227,16.0,2.0,0
NCT05537766,2022.0,515.0,53.0,104.0,19.0,17.0,15.120075254537408,29.620000000000008,8.0,5.0,0
NCT02301156,2015.0,117.0,70.0,0.0,4.0,6.0,31.249594594594594,23.346159420289855,2.0,1.0,1
NCT05126927,2021.0,353.0,109.0,138.0,10.0,14.0,11.738016483516486,24.227603305785127,4.0,2.0,1
NCT00667329,1999.0,72.0,128.0,160.0,3.0,2.0,17.377254901960786,9.999525193798451,4.0,0.0,1
NCT02983617,2017.0,587.0,33.0,0.0,13.0,16.0,51.45914337568058,24.813333333333336,17.0,1.0,1
NCT03624036,2018.0,572.0,83.0,0.0,20.0,8.0,23.827428571428573,23.769565217391307,22.0,4.0,0
